id,residual,lat,lon
10211498591,-0.6831823904578656,22.3181583,114.1733317
10242398454,0.7678112558116226,22.2946597,114.1728201
10243968793,-4.174222853535035,22.2979288,114.178626
10786928832,-2.934685161825559,22.3252788,114.1687678
10786928833,-0.7724960815093596,22.3252181,114.1684825
11225192044,-1.831411485768779,22.2999331,114.16837
12873318558,0.3286035091264381,22.3091661,114.1651543
13311040737,-0.0905203506929837,22.32463,114.1694889
13395157689,-0.8934111501804054,22.3157614,114.1639182
13395157693,0.9441314669812328,22.3136889,114.1644233
30747332,1.1916162815561577,22.2947802,114.1723211
33476501,0.9458975548982274,22.3065045,114.1670616
33476510,-2.436633014646418,22.2952697,114.1748954
275945418,0.057655082938424584,22.3156488,114.1718679
276374341,0.899765889321614,22.3067981,114.1696157
278949231,3.3741186323981047,22.3068109,114.1628465
288991682,2.3247759116176425,22.3111074,114.1660558
288991776,-1.663248159321629,22.3180822,114.1634229
288995381,-4.941701611113089,22.317492,114.1566572
288996505,-2.3835219692995793,22.3232124,114.1550476
308473175,-0.28038741458804495,22.3152511,114.1695449
308473186,-1.6122045643800504,22.3176083,114.170358
308473188,-1.8669561716341079,22.3178106,114.1714652
308473422,-0.9720272046247089,22.3175012,114.1697992
308778520,1.0994907418660986,22.3078243,114.1707831
331269944,-0.669429238889375,22.3224821,114.1687862
332227468,0.719619988561881,22.3191936,114.1626284
332231811,-1.607628673367195,22.3186267,114.1632062
332231899,-2.540599660526869,22.3182686,114.1630453
332240248,-0.37077333881030583,22.324407,114.1659909
332243003,-1.0425702498019511,22.3187352,114.1662215
332243007,0.26075535429704644,22.3224381,114.1654564
332243088,2.8382366050638552,22.3122897,114.1672753
332246270,3.708903823263846,22.3121683,114.1673638
332246273,4.623086260861779,22.311489,114.1670556
332251253,-0.8868503538744186,22.3216322,114.1666323
332251254,-2.184147068785368,22.3218014,114.1675743
334647895,1.4934112890782671,22.3146094,114.1609698
334650313,-1.3120295250320453,22.3117592,114.1619321
334651930,-3.432962559637147,22.3232209,114.1563353
339054415,-2.8228778340586906,22.3264889,114.1677437
384387096,2.0072406219751358,22.3005703,114.1850353
420041549,-0.27578491755173573,22.3046557,114.1671878
493179429,-0.3377435304227028,22.3252357,114.1647416
582593479,3.9136993548295536,22.3086809,114.1789917
629539289,1.914376851731582,22.3059056,114.1784179
745078561,2.059447091118681,22.307871,114.172492
759629890,-3.3505708081761973,22.2980996,114.1756232
759630065,-0.7458127640640981,22.2987454,114.1757275
804107241,-1.675987662747275,22.3195896,114.171086
989119836,0.7742153888649526,22.3037463,114.1839437
991294618,-0.19632833190959076,22.3228781,114.1630871
991294942,2.122144749794,22.3107556,114.1698294
1029866980,0.5781502804646834,22.2999156,114.1799237
1151084790,1.819967543490133,22.3163915,114.1738083
1151084825,0.20437529646479646,22.31455,114.1702952
1151084864,-1.0709717545123922,22.3144402,114.1697105
1151084876,3.245469636202099,22.3130527,114.1707016
1152824573,0.32066657201956517,22.326417,114.166009
1152824625,-1.294438385327517,22.3255616,114.1618911
1158360121,-1.5519618131807746,22.2948456,114.1732085
1158360142,-3.800926867073297,22.2956686,114.1755844
1161863901,-0.6466912997017644,22.3241689,114.1696829
1161864166,-1.951290031148428,22.3243375,114.1706648
1168066104,0.041113117223911644,22.3183644,114.1662865
1168183637,-1.251921223721265,22.3212697,114.1712842
1168183693,-1.409861346109718,22.321087,114.1707993
1168183695,-3.625127171098189,22.3202612,114.1692279
1168315946,2.3034968734029455,22.3119808,114.1640085
1168315988,-0.8715765160516362,22.3160663,114.1665065
1172166308,-0.523417914240575,22.3170216,114.163278
1172166367,3.28251841731894,22.3119507,114.1648646
1172166382,2.2472642279675767,22.3126681,114.1647345
1172166414,2.2046869398254074,22.313055,114.1650738
1172757469,0.8737011970351958,22.3021465,114.1831781
1172757980,-2.3319577673038445,22.3219673,114.1619248
1172758045,-2.6937601644055142,22.3241179,114.1618649
1178971359,0.3197865194216014,22.3228839,114.1679669
1182950283,-0.7704876113378134,22.3169072,114.1663805
1183092754,2.2621608632067947,22.3138521,114.1702215
1183092765,2.23215457434684,22.3136351,114.1690544
1183208502,5.239774010665002,22.3121329,114.169088
1183787459,2.8701749257587927,22.3102786,114.1712315
