filename,h_mean,h_std,s_mean,s_std,v_mean,v_std,entropy,colorfulness
1151084864_0.jpg,45.55183837890625,48.97852923939579,51.72154541015625,45.07607414804431,152.48918212890624,61.297708780375025,7.702496,32.02006181568434
1151084864_180.jpg,65.98141357421875,56.689207429787125,32.6309423828125,24.382933256081156,157.9946826171875,57.13339535073655,7.653033,22.555220427149393
1151084864_270.jpg,44.9840869140625,43.93484628917442,59.91870361328125,51.816848663810966,131.137373046875,74.07566701741996,7.8681827,30.01185662542834
1151084864_90.jpg,75.383212890625,56.4462465833576,47.98171630859375,44.022108039859184,119.24157470703125,59.64617248532553,7.7211094,27.537527965414167
1151084876_0.jpg,70.32611328125,54.85762331412717,62.087607421875,66.31537289619587,118.24754150390625,52.10884744917304,7.5670824,35.80938234523051
1151084876_180.jpg,66.36447509765625,53.418133526417385,41.81474609375,48.76198217463677,126.37712890625,51.7536783052568,7.343029,29.53786655289313
1151084876_270.jpg,55.523125,51.46809209886136,43.93151611328125,49.28839502040748,118.41009521484375,54.017674047596856,7.567965,26.61599781373246
1151084876_90.jpg,67.1916015625,53.692004074504055,43.9145263671875,55.09449542994262,135.4140625,62.55876902976537,7.36023,29.43570576301182
1151084879_0.jpg,25.90111572265625,11.499733341222544,106.82398193359376,57.202609057387676,208.45615478515626,23.294509572642816,6.6037755,68.30252506767361
1151084879_180.jpg,41.3380029296875,38.47503207128891,86.28881103515624,44.50700923338722,198.27610107421876,27.444480197199425,6.5660224,56.01525904545464
1151084879_270.jpg,26.5971435546875,21.67763276625316,99.86287353515625,42.63246575409457,201.6326513671875,27.497426305373946,6.728771,53.45122899219025
1151084879_90.jpg,29.4241162109375,27.50834032705345,95.7245263671875,39.95178213206045,204.1569384765625,24.795276397787934,6.483291,52.35290458844362
1151084883_0.jpg,34.75996337890625,37.476742294214155,45.16719482421875,38.635100412436294,132.7995849609375,55.60540740643443,7.4360523,25.515706651418846
1151084883_180.jpg,41.0071240234375,46.142341792373614,49.07212158203125,51.087859858700774,146.383984375,65.59053929540644,7.4834623,28.466391721108327
1151084883_270.jpg,51.91196533203125,41.63393744838253,47.92153564453125,45.37210635665323,131.4934130859375,56.880431193041375,7.5307183,33.144534134455476
1151084883_90.jpg,49.55927734375,55.597707681861934,49.55112060546875,44.06737067454866,137.20406982421875,56.707361059900656,7.4997025,30.865939242852612
1151084896_0.jpg,58.45576171875,52.115872074407754,30.98927001953125,38.63607294260265,120.8305126953125,57.4314046057647,7.6594386,22.340573627016738
1151084896_180.jpg,71.46141845703124,40.742614849624644,32.63915771484375,44.93586972631204,137.59490234375,73.62217144522955,7.7029433,13.939042106682153
1151084896_270.jpg,55.89403076171875,52.20859994966473,45.10096923828125,48.30904815690537,105.30171875,52.91724857042974,7.501099,25.090146539318493
1151084896_90.jpg,60.1649658203125,44.72934266085159,30.55875,45.510502904377745,146.57221435546876,77.38016077882739,7.418017,12.90870263855737
1151084898_0.jpg,46.33148193359375,44.66361484821546,47.00615234375,44.798304947968354,119.4001318359375,51.47983659797779,7.56548,20.615353724885868
1151084898_180.jpg,67.640595703125,49.85570603506195,28.01114501953125,41.5164058934305,146.27462890625,76.74847867142327,7.6480494,13.591141737932274
1151084898_270.jpg,72.366298828125,54.81791717077503,44.52698486328125,48.36184039899734,128.33921630859376,68.72013494206877,7.870992,30.347548499339144
1151084898_90.jpg,63.38513671875,53.471897644245054,25.09155029296875,38.09600414896654,137.7985791015625,66.12059602487089,7.081505,16.45996005159915
1151084911_0.jpg,66.72759521484375,43.75456440730348,65.255615234375,62.511670962749676,120.4983447265625,52.691721288806434,7.5616446,38.30787061332856
1151084911_180.jpg,90.67167724609375,44.575036198734445,33.9998583984375,39.349457550902294,153.63115966796875,72.26758790761768,7.5705523,21.979456307864442
1151084911_270.jpg,87.03759033203124,42.029610162645675,43.27510498046875,46.23903378610302,134.3437158203125,64.57891183331826,7.7592616,22.938642653449804
1151084911_90.jpg,67.29983642578125,55.31065924702427,35.85892333984375,41.13561030030189,136.34852783203124,61.290766850351986,7.386949,25.620606055145146
1151084917_0.jpg,60.31902099609375,36.802015704053424,49.904228515625,54.19191174452056,107.8739404296875,55.132442078431524,7.574917,19.764690657716688
1151084917_180.jpg,61.495986328125,49.95698446053804,37.45746826171875,39.749176947508786,120.10091796875,53.35111151366269,7.629775,18.788574375179337
1151084917_270.jpg,78.07576416015625,38.881934099820924,50.41400634765625,52.283816412035,127.95438720703125,49.05847850796116,7.4044247,31.50650028386314
1151084917_90.jpg,79.557724609375,42.553025089136256,35.95677978515625,52.22661828887579,151.30881591796876,68.83874585630285,7.3772607,39.312684204807574
1151084930_0.jpg,47.0657421875,40.64244744611347,54.6443310546875,48.586221468576134,148.7381494140625,69.97939120938585,7.818695,32.9591722449536
1151084930_180.jpg,60.05981689453125,54.41349260349149,33.62568603515625,22.318062023251294,170.66239501953126,58.36843052171754,7.6076593,21.58812855104738
1151084930_270.jpg,52.91604248046875,52.146705139410614,68.07929443359374,49.685791922196124,132.1698828125,71.24914628864873,7.811292,35.02820434723469
1151084930_90.jpg,60.99527099609375,54.597970237925196,47.2068212890625,43.04349083060152,109.30799560546875,58.409223059496725,7.494344,17.13492271719713
1151084936_0.jpg,76.435595703125,52.30230810529523,34.880888671875,41.538530588226315,160.6652001953125,56.00476964123096,7.508877,34.79174724502202
1151084936_180.jpg,74.07170654296876,50.99226788495098,36.89167236328125,39.67017671859859,119.97810791015625,55.76860690694965,7.6928315,25.019839827839316
