id,vegetation,sky,building,road,shadow_ratio,sky_brightness,h_mean,h_std,s_mean,s_std,v_mean,v_std,entropy,colorfulness,LST,lat,lon,block_id,poi_density
629539289,0.052978515625,0.164779052734375,0.7462322998046875,0.0360101318359375,0.5743640136718751,101.35469300176057,59.735042114257816,39.29802982257728,70.08741088867188,50.03492207543253,120.38265258789065,71.55963969087875,7.1755569,35.70265166866149,33.277734830000014,22.3059056,114.1784179,2,12
653112508,0.009595947265625,0.1492926025390625,0.5796392822265625,0.26147216796875,0.4765509033203125,173.10359081572773,53.58491455078125,44.5616240827538,23.95619873046875,29.055192208475567,146.70609558105468,52.19604000372104,7.474462825,15.00418845361542,31.71000299000002,22.3255101,114.1654339,0,27
660415615,0.016300048828125,0.1019067382812499,0.5669421386718749,0.31485107421875,0.6495733642578125,137.33660504694836,56.811165771484376,46.766414047773765,32.22016906738281,27.84186707212097,119.17750366210936,52.52299627598978,7.415848125,12.768677337563364,29.45695814000001,22.3070758,114.1616453,1,5
675264194,0.0979168701171875,0.19656005859375,0.4551098632812499,0.2504132080078125,0.569287109375,143.57084800469485,75.47011291503907,36.80117584074412,58.17906494140625,42.81494060454409,136.06483825683594,60.07800306088524,7.588660125,24.11411584295244,33.46914395000001,22.311715,114.1769813,3,4
675264198,0.0889263916015625,0.271390380859375,0.3610589599609374,0.278624267578125,0.64048828125,179.72285798122064,79.45810180664063,35.40690613970948,55.15612731933594,41.6739431170859,154.47234924316405,64.36853306694167,7.5935594,33.02231212481108,33.575102570000006,22.3119957,114.1764941,3,3
675764045,0.0613763427734375,0.30330810546875,0.5345684814453124,0.1007470703124999,0.368035888671875,145.73217796361502,63.52007934570312,40.31600147711379,74.96273864746094,56.38782442025036,157.46492492675782,72.94832593915291,7.374402625,55.14946755803443,33.922031600000025,22.3059996,114.1782053,2,8
675764061,0.0522161865234375,0.26253173828125,0.5822930908203124,0.102958984375,0.4274304199218749,175.6537411971831,76.50581115722656,40.70834589369955,49.364853515625,42.69314127567827,172.06051574707033,59.69614724583888,7.43021455,38.55837653180846,31.337438810000027,22.3038962,114.1779356,2,9
675764066,0.13039306640625,0.2315753173828125,0.4561480712890625,0.181883544921875,0.5902069091796875,174.62619388204226,64.37027160644531,39.288897474144974,62.19450134277344,46.85136330089681,154.5408642578125,68.66844770348114,7.677970425,36.57455338716735,33.552315770000014,22.3055281,114.1782949,2,9
710347237,0.103359375,0.1681640625,0.498154296875,0.230322265625,0.5609063720703125,151.21916629988263,50.71932189941406,43.030985346787226,49.08714111328125,47.48206099407759,140.27126770019532,63.17489958605208,7.704810425,30.6452297132088,32.30986550000002,22.3019543,114.1766198,2,15
710347239,0.0663568115234375,0.28500244140625,0.43763916015625,0.2110015869140624,0.6060223388671875,204.45053367077463,52.80710021972656,41.75324320117303,43.97642028808594,39.32230586693864,161.03017517089845,64.96289015031766,7.559719075,28.87878416192893,32.26201322000002,22.3029954,114.1770238,2,5
745078561,0.0126043701171875,0.21148193359375,0.643497314453125,0.1324163818359375,0.4902569580078125,140.47212441314554,62.16122009277344,47.706912709552576,54.36163146972656,40.96246857209931,140.09029357910157,66.41799478018069,7.734658625,31.44861765992786,33.67650383000002,22.307871,114.172492,3,23
759629890,0.0827215576171875,0.113489990234375,0.6044342041015625,0.199354248046875,0.568372802734375,145.75321119424882,49.30848999023437,48.63470820389617,53.70640625,41.12853860345537,146.9785949707031,64.15520418287747,7.7039851,28.376958929065616,29.308843940000013,22.2980996,114.1756232,4,32
759629968,0.0595245361328125,0.2515289306640625,0.619273681640625,0.0696728515625,0.5754467773437499,159.19824677230048,88.99420471191405,30.470827874822625,70.25167541503907,45.59468758294361,141.83105651855467,67.39971543705613,7.741415175,29.955142408070834,28.38654821000003,22.2951503,114.1752389,4,19
759630052,0.0658758544921875,0.18091552734375,0.6575274658203125,0.0956811523437499,0.4203826904296875,131.13384132922536,53.155218505859374,42.05090024451063,55.7490380859375,41.27700536125876,150.3716064453125,62.65564437846804,7.716787725,34.77820927594823,30.650986460000013,22.3005241,114.1761676,4,50
759630064,0.0676660156249999,0.222596435546875,0.3932244873046874,0.3165130615234375,0.670130615234375,177.5234228286385,59.77570129394531,39.98816633190095,31.89677612304688,36.18239797505529,147.30282043457032,61.50622294358473,7.57107925,19.374921823203653,28.506178910000028,22.2954061,114.1752039,4,19
759630065,0.11581787109375,0.1960577392578125,0.5597784423828125,0.128345947265625,0.48907958984375,152.1591677670188,55.88409301757813,43.57313181290114,52.490947265625,45.96297587019984,160.2050799560547,67.28040998531343,7.82187115,34.476510584905114,29.54981435000003,22.2987454,114.1757275,4,49
804107233,0.0391436767578125,0.1810528564453125,0.4139898681640624,0.3658135986328125,0.6080010986328125,158.82479276701878,71.39567321777344,45.03141018455564,35.79193054199219,41.650845968869774,123.84794677734376,58.65776251783832,7.53868135,19.36789864022221,30.03289451000001,22.3197792,114.1722279,0,36
804107241,0.00568603515625,0.1559613037109375,0.4751287841796875,0.3632238769531249,0.73482666015625,146.29465228873238,85.88373168945313,48.45702961469493,35.200688476562505,36.26244965264368,128.08038818359375,56.02223070424655,7.537858675,20.821250696659902,29.65349429000001,22.3195896,114.171086,0,68
988059489,0.030626220703125,0.2270050048828125,0.4044830322265625,0.3378857421875,0.660714111328125,162.4285926496479,82.4438623046875,38.4575206754875,45.626397705078126,36.52214128854027,136.98786071777343,57.571084277653966,7.502028475,24.54025618527108,33.28115285000001,22.3129845,114.1645455,1,16
988059784,0.022567138671875,0.0166461181640625,0.8558843994140625,0.10490234375,0.5801068115234376,115.22974068368546,31.49130249023437,34.73801403496599,74.8017529296875,49.67422081282077,102.57101745605468,52.7336312166772,7.506518175,27.99647505810904,29.98333322000001,22.2999717,114.1685317,4,30
988059831,0.0102447509765625,0.11490478515625,0.8083697509765625,0.066480712890625,0.4512060546874999,127.68750550176055,54.34629699707031,50.599900470287935,51.06112548828125,44.03850336465264,148.53156799316406,65.42436852866194,7.768475125,30.92205601379786,30.20949221000002,22.2996354,114.1684636,4,28
989119836,0.021827392578125,0.1492919921875,0.4161608886718749,0.4127197265625,0.719132080078125,149.44247909330986,59.749719848632814,50.021147941352766,29.610128173828123,35.13722621658807,128.58175659179688,57.91140408877939,7.5406386,12.623950531387418,32.00566172000001,22.3037463,114.1839437,2,9
990120065,0.044130859375,0.139654541015625,0.5716943359375,0.244520263671875,0.52368408203125,140.4520301496479,43.78106201171875,34.90612567461083,41.65423645019531,44.44762503415908,122.97907348632812,57.55985093371347,7.4835417,14.635147592713697,32.99062115000003,22.3024001,114.1830618,2,16
990120169,0.0319134521484375,0.285399169921875,0.3406109619140625,0.342076416015625,0.6102575683593751,186.1612859448357,70.0283575439453,45.203536226732965,33.236813354492185,33.256572368569444,139.49780639648438,64.10762465973771,7.579382475,17.048590957286738,32.49728693000003,22.3017796,114.1844548,2,7
990120205,0.0458404541015625,0.3685345458984375,0.4901495361328124,0.0954754638671875,0.4224383544921875,156.99156396713616,70.12255981445313,41.68389746103753,82.80692138671876,57.296732763149166,173.9480731201172,67.77126168573682,7.19222425,63.398607737172085,35.968286240000026,22.3063539,114.1770834,2,8
990120213,0.036156005859375,0.3146704101562499,0.5919879150390625,0.0571856689453125,0.29797607421875,170.29288622359155,60.82280578613281,45.26171606383071,69.87562622070313,38.76080356215039,183.7177404785156,60.34706928477192,7.48231735,45.31867335410824,31.92419891000002,22.3028986,114.1771985,2,6
990120446,0.1093389892578125,0.0505120849609374,0.5371417236328124,0.3030072021484375,0.5697576904296875,110.96540859741783,45.590486450195314,35.83840653248887,47.05455749511719,50.20636408523574,109.94864807128906,50.28319854956027,7.50329015,16.289035891805348,31.035513710000032,22.3038841,114.1844696,2,6
990625764,0.17267333984375,0.2479833984375,0.3630877685546875,0.2162554931640625,0.5887017822265624,184.5178788879108,65.8979638671875,34.861911451011,60.20209655761718,47.66427496250515,150.12824096679688,67.00036943980463,7.6278958,33.53515070513535,29.711030960000016,22.2995404,114.1802608,2,6
990625879,0.067781982421875,0.2334075927734374,0.4782342529296875,0.220576171875,0.6058422851562499,182.9792198503521,51.68413879394532,37.829580591558845,35.39740051269531,39.01873732170246,153.1586767578125,56.773579113189165,7.346727925,15.46955357702304,33.732331490000014,22.3009591,114.1865275,2,3
991294618,0.0087689208984375,0.1525604248046875,0.4413385009765625,0.3973321533203124,0.608509521484375,132.56307401701878,80.0401123046875,46.46878174066181,37.13018432617188,46.787933122688834,115.61434448242188,51.96662277101103,7.509574025,19.26297277939653,30.968862320000017,22.3228781,114.1630871,0,9
991294702,0.0224993896484375,0.07992431640625,0.6240386962890625,0.2735375976562499,0.3369842529296875,138.8586836120892,35.88950561523438,37.3657435652392,42.26572692871094,41.21371827653668,127.8666015625,51.080351506153,7.37684995,19.076277331367283,30.22829132,22.3211415,114.1637501,0,17
991294801,0.0102728271484375,0.1215838623046875,0.7022015380859374,0.1659417724609375,0.5170574951171876,137.48242737676054,61.74151672363281,52.91960742846743,50.72401245117187,38.49523197456293,137.08123596191408,60.81817695240292,7.66440215,26.783143201969803,32.644831460000006,22.311819,114.1703054,3,58
991294805,0.049635009765625,0.2671466064453125,0.5969409179687499,0.0862774658203125,0.403895263671875,148.13416776701877,66.14653503417969,49.21519832876477,58.56912841796875,47.06775606750756,166.72989624023438,67.94723021245787,7.7764001,41.37411380695688,29.981624210000017,22.2995765,114.1758732,4,44
991294876,0.05068603515625,0.090850830078125,0.7419976806640625,0.1164654541015625,0.531898193359375,116.67943808685446,59.18719360351562,45.47185456774528,50.93546813964844,47.61644127008597,134.90279846191407,67.2150205466215,7.82683015,23.22563897760912,30.227151980000013,22.3159408,114.1693935,3,65
991294889,0.0092266845703125,0.117518310546875,0.5178533935546875,0.355401611328125,0.36458984375,132.57157973884978,82.01686096191406,55.00921893830787,30.067077026367187,38.18019055322347,124.97247680664064,48.62208505526719,7.491352,15.803778689818468,30.233988020000016,22.3215084,114.1648729,0,9
991294931,0.019771728515625,0.116964111328125,0.5314996337890625,0.3317645263671875,0.3849572753906249,124.04821742957746,56.205693359375,49.48959585657383,38.12209716796875,42.62461350373036,122.30293518066406,47.73793349952856,7.3916366,19.79987050203624,30.106381940000016,22.3212262,114.163274,0,20
991294942,0.0081585693359375,0.101881103515625,0.6751904296875,0.2147698974609375,0.5236773681640625,131.03766505281692,60.12869506835938,46.93251544905328,48.59128845214843,41.82448686971881,127.43993469238282,57.38569620810936,7.559273425,24.90007084663468,33.25779638000002,22.3107556,114.1698294,3,35
991295033,0.0088226318359375,0.1107958984375,0.6818920898437499,0.1984893798828125,0.536732177734375,142.82765551643192,53.90017333984375,45.16509203862356,45.45360290527344,39.369031504270765,141.1311651611328,61.999979155796666,7.7071677,23.65989686018148,33.680491520000004,22.3112265,114.1697451,3,35
991295045,0.0098883056640625,0.0697894287109374,0.607247314453125,0.313074951171875,0.3278564453125,136.44034257629107,49.99514404296875,42.93712501021213,34.76371643066406,43.22274716446603,124.42194274902344,52.30907006641341,7.51997055,18.730326605091875,30.78201056000002,22.3221937,114.1639794,0,11
991295054,0.008125,0.0827960205078125,0.55991943359375,0.3491595458984375,0.561856689453125,133.45321669600938,61.43526184082032,51.71024049712735,34.263255004882815,40.977066451475125,115.93549438476562,54.48307177369711,7.5370417,14.327709623420134,30.829293170000028,22.321935,114.1652053,0,7
991295120,0.01722412109375,0.104923095703125,0.7126312255859375,0.1652215576171875,0.460733642578125,129.46336561032865,53.75430358886719,50.270720080583885,53.81336975097656,41.70434104552227,134.1341485595703,59.343122530620604,7.67364015,27.94489206450368,34.16528069,22.3117473,114.1696407,3,28
991295126,0.008817138671875,0.1049072265625,0.7515911865234375,0.1346844482421875,0.476988525390625,152.07252420774648,58.89463928222656,52.28544214849512,39.71454223632813,32.864288165877795,156.62398254394532,59.66324246245179,7.700490575,23.71217052949872,33.32216909000004,22.3107915,114.1703012,3,42
992815753,0.026934814453125,0.2202593994140625,0.555875244140625,0.1969305419921874,0.64636474609375,154.62252237382626,79.35554748535156,41.76690918462685,61.929595947265625,45.205882106080814,132.5363055419922,61.46107493625342,7.640436225,33.28689845582191,29.879083610000027,22.3197841,114.1716018,0,51
1029866980,0.0273876953124999,0.160823974609375,0.4982092285156249,0.3135791015625,0.688858642578125,160.37148070715963,45.72287231445313,44.14127599745412,45.61391662597656,42.51622072617065,127.58315734863282,55.94597031461731,7.553686125,19.861538776933426,31.679240810000028,22.2999156,114.1799237,2,9
1107287994,0.0563012695312499,0.1623858642578124,0.5035772705078125,0.277735595703125,0.5968890380859375,155.96704628814555,77.82037170410156,42.49172240405906,47.72948974609375,44.75210757962145,137.1081121826172,57.12928763991215,7.578055075,28.47564607217369,30.403180010000018,22.3180242,114.1726054,3,31
1107287995,0.0137786865234375,0.0945062255859375,0.8500286865234375,0.0416864013671875,0.6235015869140624,96.51771016725353,47.452236328125,48.00986151654599,90.44555358886718,49.26616074219598,117.1333917236328,50.7741112266509,7.217994225,38.70756814469679,31.282180820000026,22.3177122,114.1735613,3,18
1151084790,0.038941650390625,0.1728704833984375,0.4901611328125,0.2980267333984375,0.5246868896484375,176.14025454812207,62.30966430664063,43.37874768934337,31.465853271484377,36.40155282144471,141.90889648437502,57.37146401688973,7.593371625,16.58747077688342,33.16323116000002,22.3163915,114.1738083,3,26
1151084818,0.0090960693359375,0.1996142578125,0.7072991943359375,0.083990478515625,0.45342529296875,137.20870195129106,66.74376708984376,53.409106505340105,48.26780090332032,45.02382590493605,147.3424182128906,64.31588996941797,7.78388465,27.76076143622439,29.628428810000013,22.317427,114.1696932,3,87
1151084825,0.010384521484375,0.1541778564453125,0.7735522460937501,0.0618853759765625,0.444759521484375,126.52214275234742,55.59104858398437,48.54433406133317,48.87355346679688,38.88453188141113,150.2541033935547,63.43358501658393,7.73812305,29.639572835620253,31.882043330000005,22.31455,114.1702952,3,64
1151084826,0.0194378662109375,0.123681640625,0.5155346679687499,0.3413458251953125,0.5342010498046875,138.81200117370892,57.675908203125,47.95413749838645,40.18058471679687,43.0640003062108,122.66770874023436,53.537233852987846,7.561305225,24.357230285671704,31.922489900000016,22.3251251,114.1681252,0,28
1151084845,0.0436669921875,0.1159442138671875,0.7280120849609375,0.112376708984375,0.4812567138671875,148.2805751173709,49.50767395019531,46.32712677464946,42.86382263183594,40.787048625850986,144.34101257324218,59.66428843960687,7.67156725,25.47191416077807,32.58957347000003,22.3143339,114.1691199,3,24
1151084846,0.051209716796875,0.1849200439453125,0.3980499267578125,0.3658203125,0.6977154541015624,168.99790382922535,69.91151550292969,51.56610645905354,33.41193054199219,43.684898450467365,125.2066278076172,64.55625088942134,7.565188175,16.919583032097403,32.54286053000001,22.3141895,114.1721629,3,12
1151084855,0.0133746337890625,0.0969482421874999,0.7542974853515625,0.135379638671875,0.4730828857421875,133.89533267312206,61.48515563964844,54.95100092434643,48.89575744628906,41.43506994815771,138.84860107421875,62.15942242867276,7.732419375,26.75541708722912,32.45114366000002,22.3141569,114.1681879,3,10
1151084864,0.0096075439453125,0.11434326171875,0.7486138916015626,0.1274353027343749,0.421671142578125,140.43155993251173,57.97513793945312,51.51220738542874,48.06322692871094,41.324491026948905,140.215703125,63.038235908464266,7.736205275,28.03116670841906,32.228402690000024,22.3144402,114.1697105,3,55
1151084876,0.005711669921875,0.1254339599609375,0.5465423583984375,0.32231201171875,0.4509869384765624,135.7606679137324,64.85132873535156,53.35896325347749,47.93709899902343,54.865061380295685,124.61220703125,55.10974220794802,7.4595766,30.34973811871698,32.664769910000025,22.3130527,114.1707016,3,49
1151084879,0.06187255859375,0.0017083740234375,0.9102008056640624,0.02621826171875,0.2490966796875,170.68918720657277,30.815094604492188,24.79018462645452,97.17504821777344,46.07346654423248,203.13046142578125,25.75792311825103,6.5954649750000005,57.53047942344053,30.25620515,22.3220452,114.1687615,0,46
1151084883,0.0161053466796875,0.1818798828125,0.497659912109375,0.3043548583984375,0.593265380859375,164.98847014377935,44.30958251953125,45.21268230420806,47.9279931640625,44.79060932558474,136.97026306152344,58.695934738695726,7.48748385,29.498142937458816,31.029247340000023,22.3229998,114.1685573,0,54
1151084896,0.0588922119140625,0.184017333984375,0.3968096923828125,0.36028076171875,0.655712890625,172.7807071596244,61.49404418945312,47.449107383637184,34.82203674316406,44.347873432549456,127.57483703613282,65.33774635006284,7.570374474999999,18.56961622789369,34.82951591000003,22.3158381,114.1734082,3,26
1151084898,0.0347381591796875,0.1993707275390625,0.4245916748046875,0.3412994384765625,0.6670281982421875,179.80113703051643,62.43087829589844,50.70228392457437,36.15895812988281,43.19313884734069,132.95313903808594,65.76726155908518,7.5415066,20.25350100343911,36.83703299000001,22.3126662,114.1684974,3,6
1151084911,0.0686309814453125,0.19366455078125,0.4116906738281249,0.3260137939453125,0.643455810546875,167.7344355193662,77.9341748046875,46.41746750392697,44.59737548828125,47.30894315001422,136.20543701171874,62.70724697002359,7.569601875,27.211643907446987,35.51198057000002,22.3127529,114.1689663,3,15
1151084917,0.0919903564453125,0.1434375,0.4348651123046875,0.32970703125,0.6311480712890625,148.3782772153756,69.8621240234375,42.04848983838716,43.43312072753906,49.61288084823504,126.80951538085937,56.59519448908956,7.49659435,27.34311238039168,33.53978303000002,22.3131762,114.1713307,3,40
1151084930,0.031290283203125,0.12246337890625,0.7757696533203124,0.0704766845703125,0.518250732421875,112.64839348591548,55.25921813964844,50.45015385673519,50.889033203125,40.908391561156265,140.21960571289063,64.50154776981222,7.682997575,26.6776069651082,29.969091470000013,22.3160657,114.169976,3,67
1151084936,0.0059124755859375,0.091224365234375,0.6438311767578125,0.259031982421875,0.5985498046875,119.23988042840377,64.26673645019531,49.73447956834717,35.66644287109375,37.68591646827807,126.2435223388672,52.92573193457224,7.52659695,26.66095951262525,29.34302414000003,22.3208218,114.1689995,0,49
1152803593,0.0160052490234375,0.2184283447265624,0.4096881103515625,0.3558782958984375,0.540145263671875,171.24141175176055,59.251142578125,48.63596063332491,32.455291748046875,33.83016322017174,139.39254760742188,58.1522379460318,7.3590149,15.38299653699251,29.28206945000004,22.3264821,114.1679131,0,26
1152824573,0.006094970703125,0.1043817138671875,0.5635089111328124,0.326014404296875,0.52977294921875,135.26530039612678,46.55791015625,47.06879961683487,42.31974670410156,45.71906493168626,122.18115112304686,50.84010079776991,7.507369325,20.50852059901857,31.073681600000025,22.326417,114.166009,0,26
1152824589,0.0723724365234375,0.2123077392578125,0.31172607421875,0.40359375,0.6988360595703125,153.76311252934272,73.77153381347657,28.958612635224515,42.55888977050781,34.44139916127508,129.3588311767578,47.93102131672592,7.07172965,25.484868815253755,31.320918380000013,22.3252765,114.1636894,0,20
1152824596,0.0093426513671875,0.1632763671875,0.474237060546875,0.3531439208984375,0.6914544677734376,163.77788842429578,51.1615380859375,48.33429957381186,40.74955688476562,37.48500092480006,130.30998168945314,58.11023895533759,7.38849005,17.085648782736776,30.86347337000002,22.3262613,114.1634107,0,6
1152824608,0.008865966796875,0.1203619384765625,0.4663336181640624,0.4044384765625,0.6331671142578125,152.02302853579812,50.45484313964844,40.863725311358905,29.794255371093747,35.091400921661354,119.5661865234375,53.78939815650035,7.51588405,13.095341140518531,31.446245780000027,22.32635,114.1643425,0,10
1152824625,0.0380499267578125,0.1414251708984374,0.592926025390625,0.227598876953125,0.3990521240234375,155.30499009683098,59.015030517578126,42.670058598312536,29.68317687988281,32.45649790030544,147.4682958984375,50.28781089687276,7.426549175,19.951778851271825,29.53500293000003,22.3255616,114.1618911,0,6
1158360121,0.0125982666015625,0.3260302734375,0.5659478759765625,0.095423583984375,0.52347412109375,196.36489876760564,57.19254211425781,44.42399459780904,40.42023193359375,35.91541901164294,184.2900280761719,55.93244029275424,7.414317375,37.50969154646128,31.77266669000004,22.2948456,114.1732085,4,14
1158360123,0.02207763671875,0.3337860107421875,0.6015899658203125,0.0425463867187499,0.401622314453125,184.86099251760564,53.84936584472656,41.80622393959884,46.64643493652344,39.26128480126422,196.0862579345704,50.79406131928575,7.249318375,43.606807227605785,31.468462910000017,22.2946787,114.1732915,4,16
1158360142,0.027431640625,0.2328521728515625,0.5274615478515625,0.212254638671875,0.585003662109375,148.5994388204225,58.091358032226566,39.06051977832835,56.85965881347656,43.68371152274194,139.22710876464845,61.00683261871133,7.619674925,29.21559277928928,29.57203148000001,22.2956686,114.1755844,4,18
1158360147,0.1117498779296875,0.0387005615234375,0.760831298828125,0.08871826171875,0.7313031005859375,105.366015625,40.54462219238282,33.62309772714439,72.93590637207032,52.424941732549016,111.75380981445312,56.86473683376996,7.584740175,27.69153394322666,33.39793520000001,22.2955039,114.1706914,4,30
1158360153,0.042265625,0.114478759765625,0.6268597412109376,0.2163958740234375,0.65346435546875,128.81588725058683,71.81986755371094,42.38035770280912,51.19753051757813,38.37751449213017,130.27815429687502,52.38069835820929,7.455029525,19.28233538330021,28.612137530000023,22.2956668,114.1752283,4,15
1158360165,0.0701507568359375,0.1832830810546875,0.6001690673828125,0.1463970947265624,0.5279821777343751,152.45523217429576,61.33303894042969,38.5450109031696,52.93770568847656,43.44351127898092,145.7024432373047,58.82118515134046,7.61616775,32.128698716779624,33.19285400000002,22.2955259,114.1704144,4,31
1161863708,0.0126959228515625,0.1443792724609375,0.5224951171875,0.3204296875,0.6464453125,156.40107284330986,73.9544921875,47.8185502130882,42.53217895507812,47.17552566832873,123.16100036621091,62.46279422857791,7.535178125,27.437688368454754,31.334590460000022,22.3234083,114.165218,0,12
1161863726,0.0467315673828125,0.1194061279296875,0.5746453857421875,0.2592169189453125,0.525811767578125,144.41116857394366,63.901233520507816,50.98030243609213,36.762921752929685,42.47903045864394,126.59284912109376,58.47704206143205,7.711855775,16.18576775917741,31.22407448,22.3236868,114.1662185,0,16
1161863731,0.0189984130859375,0.0896282958984375,0.57837890625,0.312994384765625,0.6690106201171875,125.20067121478874,53.58390502929687,47.69129894238512,40.38045349121094,38.27165291133305,123.36002441406252,51.54748346897627,7.46460875,23.436817933721485,31.826785340000026,22.3239432,114.1683547,0,42
1161863878,0.0123333740234375,0.0942724609375,0.663704833984375,0.2296893310546875,0.5771051025390626,135.06716732687795,51.02510009765625,54.18969285112932,51.73270141601562,45.3980611898112,127.13676208496096,56.11348444427306,7.62483075,24.77771635858026,30.461856020000027,22.3243985,114.1700962,0,21
1161863894,0.0143267822265625,0.2155322265625,0.4629473876953125,0.3071936035156249,0.5754034423828125,187.57994424882628,44.96945617675782,43.79911029900055,42.665957641601565,41.67515744798561,145.302294921875,60.19827905302361,7.297910825000001,21.58161190476169,30.059669000000014,22.3252409,114.1720864,0,24
1161863901,0.057315673828125,0.0718353271484375,0.5953228759765625,0.275526123046875,0.4424481201171875,115.06662265258215,44.31934814453125,39.01647206417063,37.21879150390625,33.618759696688315,122.90414489746092,52.33747273179124,7.419051825,14.05025017009515,30.88967819,22.3241689,114.1696829,0,26
1161863948,0.0317462158203125,0.1457696533203125,0.5071649169921875,0.3153192138671875,0.634058837890625,160.8113427963615,61.09657897949219,44.919832503671415,43.78327697753906,45.2064569922317,134.38986999511718,59.71900798292265,7.52291225,29.685888843024863,31.47131126000001,22.3234924,114.1650842,0,10
1161864000,0.02293701171875,0.122772216796875,0.4759887695312499,0.378302001953125,0.3963677978515625,143.59944615610328,52.09640502929688,45.19494100632096,37.30139770507813,39.65319446976204,121.83781982421874,54.22005807009374,7.4897715,13.770336679147254,31.12153388000001,22.3235753,114.166228,0,15
1161864166,0.02039794921875,0.12218994140625,0.5932733154296875,0.2641387939453125,0.58843505859375,146.38975755575115,36.75079711914062,36.13327555748117,49.01967346191406,41.166505970599474,124.49606689453124,57.11379966684825,7.45880605,18.0639078685218,30.141131810000008,22.3243375,114.1706648,0,41
1161864169,0.023736572265625,0.0931500244140625,0.5668621826171876,0.316251220703125,0.5970623779296875,127.66985585387324,39.81904541015625,37.94669586118186,44.84494323730469,41.0788442309872,115.35630798339844,52.25920816122693,7.462763825,17.272894410714656,31.54821671000002,22.3237524,114.1666308,0,21
1162875756,0.07359375,0.1078082275390625,0.5889508056640624,0.229647216796875,0.38466064453125,136.17822219776997,65.57258728027344,48.224298939096855,50.69475280761719,49.04765246220239,120.66095825195312,55.14747165241005,7.59150355,23.60322985386805,30.308614790000025,22.3170632,114.1673226,0,13
1162875763,0.007203369140625,0.10221923828125,0.64448486328125,0.246092529296875,0.3379217529296875,159.4091329225352,45.26094787597656,45.57332637924768,37.43216674804688,41.96127383428916,138.27364685058595,52.76369403124134,7.57124825,23.926287809035752,30.596298140000027,22.3264279,114.1662822,0,26
1162875766,0.0313311767578124,0.13519775390625,0.6755078125,0.1579632568359375,0.5049993896484375,157.39710974178402,47.10484558105469,43.64925749997872,53.84512939453125,43.11642416851952,134.34329040527345,57.951051288000265,7.523751625,28.92025568579455,30.041439560000025,22.3198547,114.1726227,0,20
1162875767,0.0145343017578125,0.0932757568359375,0.53839599609375,0.3537939453124999,0.3555242919921875,135.30215485622065,48.81948364257812,46.67626137619595,38.19907836914063,46.55781201486645,119.95301513671876,52.41925832079996,7.5312266,19.17976379239106,31.725384080000016,22.3258904,114.165776,0,26
1162875769,0.04170166015625,0.0544342041015625,0.610986328125,0.2928778076171875,0.53087158203125,121.27324493838027,50.52395446777344,40.40819223620298,40.2359375,39.63811152294247,123.41572021484376,51.185577579225175,7.472118975,16.90042871918215,30.85606766000002,22.3153086,114.1674394,3,9
1168066104,0.0574554443359375,0.121497802734375,0.48660400390625,0.3344427490234375,0.680042724609375,134.63495085093896,61.300325317382814,48.90636094916856,38.818505859375,41.66844257242942,113.79427185058594,54.21828805860416,7.445775924999999,18.68379576885233,30.02321012000004,22.3183644,114.1662865,0,12
1168066107,0.0226263427734375,0.1558587646484375,0.4881134033203125,0.3334014892578125,0.624539794921875,132.75284257629107,56.4967333984375,48.30939769842527,47.59387390136719,52.86378959213776,123.04979064941406,53.7557163824378,7.495462325,26.82969028897408,29.52645788000002,22.3203359,114.1664278,0,17
1168183618,0.0226043701171875,0.2459246826171875,0.6200518798828125,0.1114190673828125,0.4410528564453125,173.9654562793427,51.493314819335936,46.74131363388132,55.50625122070313,39.91083927831272,156.7397607421875,65.50003480781679,7.686024525,34.44155211812359,30.86005535000001,22.3206632,114.1714135,0,33
1168183637,0.027562255859375,0.1197503662109375,0.7845385742187501,0.0681488037109375,0.567808837890625,146.5682988556338,30.1220556640625,33.19206724568714,70.43408142089844,43.55673484227387,148.80482360839844,60.15639225030697,7.581721625,31.862657982890365,30.932973110000017,22.3212697,114.1712842,0,33
1168183668,0.0152093505859375,0.072591552734375,0.6354833984375,0.2767156982421875,0.583131103515625,139.7349618544601,48.62732971191407,49.85029947844888,50.30306274414063,47.86999017426591,119.13178955078124,52.395383147199055,7.589231225,24.244354092997035,29.128828220000013,22.3200875,114.1682046,0,60
1168183674,0.0110406494140625,0.1651788330078125,0.71107177734375,0.112708740234375,0.6251654052734374,97.5550469483568,84.41065979003906,53.77143981902518,65.4174072265625,47.38699703978606,118.15970581054688,64.77479762666445,7.66917255,34.51185063125635,29.905858100000017,22.3204699,114.1703349,0,54
1168183682,0.0152862548828125,0.067469482421875,0.8055383300781249,0.1117059326171875,0.611331787109375,127.009912338615,57.36509155273437,53.395134278188536,37.86142944335938,35.44301251833613,151.8378875732422,49.33159866446165,7.5116599,24.245737980537434,29.536142270000028,22.3208812,114.1696756,0,57
1168183693,0.058509521484375,0.0973095703125,0.6584332275390625,0.1857476806640625,0.7426800537109375,149.2754768192488,43.83768920898437,40.36515329063856,44.49401916503906,38.4974022616252,147.21402099609375,50.35833270046155,7.304433825,22.402627166961462,30.09327953000001,22.321087,114.1707993,0,55
