id,lat,lon,heading,filename
759629890,22.2980996,114.1756232,180,759629890_180.jpg
759629890,22.2980996,114.1756232,270,759629890_270.jpg
1187352694,22.3024492,114.1690836,0,1187352694_0.jpg
1187352694,22.3024492,114.1690836,90,1187352694_90.jpg
1187352694,22.3024492,114.1690836,180,1187352694_180.jpg
1187352694,22.3024492,114.1690836,270,1187352694_270.jpg
1168183721,22.3205684,114.1708824,0,1168183721_0.jpg
1168183721,22.3205684,114.1708824,90,1168183721_90.jpg
1168183721,22.3205684,114.1708824,180,1168183721_180.jpg
1168183721,22.3205684,114.1708824,270,1168183721_270.jpg
13313807744,22.3206138,114.1675629,0,13313807744_0.jpg
13313807744,22.3206138,114.1675629,90,13313807744_90.jpg
13313807744,22.3206138,114.1675629,180,13313807744_180.jpg
13313807744,22.3206138,114.1675629,270,13313807744_270.jpg
629539289,22.3059056,114.1784179,0,629539289_0.jpg
629539289,22.3059056,114.1784179,90,629539289_90.jpg
629539289,22.3059056,114.1784179,180,629539289_180.jpg
629539289,22.3059056,114.1784179,270,629539289_270.jpg
332232293,22.3189594,114.1628379,0,332232293_0.jpg
332232293,22.3189594,114.1628379,90,332232293_90.jpg
332232293,22.3189594,114.1628379,180,332232293_180.jpg
332232293,22.3189594,114.1628379,270,332232293_270.jpg
1649048114,22.2981626,114.1720868,0,1649048114_0.jpg
1649048114,22.2981626,114.1720868,90,1649048114_90.jpg
1649048114,22.2981626,114.1720868,180,1649048114_180.jpg
1649048114,22.2981626,114.1720868,270,1649048114_270.jpg
1649048995,22.3022033,114.1810929,0,1649048995_0.jpg
1649048995,22.3022033,114.1810929,90,1649048995_90.jpg
1649048995,22.3022033,114.1810929,180,1649048995_180.jpg
1649048995,22.3022033,114.1810929,270,1649048995_270.jpg
1625209919,22.306722,114.1740122,0,1625209919_0.jpg
1625209919,22.306722,114.1740122,90,1625209919_90.jpg
1625209919,22.306722,114.1740122,180,1625209919_180.jpg
1625209919,22.306722,114.1740122,270,1625209919_270.jpg
10786928833,22.3252181,114.1684825,0,10786928833_0.jpg
10786928833,22.3252181,114.1684825,90,10786928833_90.jpg
10786928833,22.3252181,114.1684825,180,10786928833_180.jpg
10786928833,22.3252181,114.1684825,270,10786928833_270.jpg
1172757994,22.3225298,114.1619166,0,1172757994_0.jpg
1172757994,22.3225298,114.1619166,90,1172757994_90.jpg
1172757994,22.3225298,114.1619166,180,1172757994_180.jpg
1172757994,22.3225298,114.1619166,270,1172757994_270.jpg
991294702,22.3211415,114.1637501,0,991294702_0.jpg
991294702,22.3211415,114.1637501,90,991294702_90.jpg
991294702,22.3211415,114.1637501,180,991294702_180.jpg
991294702,22.3211415,114.1637501,270,991294702_270.jpg
332230895,22.3194603,114.1619805,0,332230895_0.jpg
332230895,22.3194603,114.1619805,90,332230895_90.jpg
332230895,22.3194603,114.1619805,180,332230895_180.jpg
332230895,22.3194603,114.1619805,270,332230895_270.jpg
990120065,22.3024001,114.1830618,0,990120065_0.jpg
990120065,22.3024001,114.1830618,90,990120065_90.jpg
990120065,22.3024001,114.1830618,180,990120065_180.jpg
990120065,22.3024001,114.1830618,270,990120065_270.jpg
7598921136,22.3089751,114.172229,0,7598921136_0.jpg
7598921136,22.3089751,114.172229,90,7598921136_90.jpg
7598921136,22.3089751,114.172229,180,7598921136_180.jpg
7598921136,22.3089751,114.172229,270,7598921136_270.jpg
582593479,22.3086809,114.1789917,0,582593479_0.jpg
582593479,22.3086809,114.1789917,90,582593479_90.jpg
582593479,22.3086809,114.1789917,180,582593479_180.jpg
582593479,22.3086809,114.1789917,270,582593479_270.jpg
1640472756,22.3181344,114.1616675,0,1640472756_0.jpg
1640472756,22.3181344,114.1616675,90,1640472756_90.jpg
1640472756,22.3181344,114.1616675,180,1640472756_180.jpg
1640472756,22.3181344,114.1616675,270,1640472756_270.jpg
710347239,22.3029954,114.1770238,0,710347239_0.jpg
710347239,22.3029954,114.1770238,90,710347239_90.jpg
710347239,22.3029954,114.1770238,180,710347239_180.jpg
710347239,22.3029954,114.1770238,270,710347239_270.jpg
1161864169,22.3237524,114.1666308,0,1161864169_0.jpg
1161864169,22.3237524,114.1666308,90,1161864169_90.jpg
1161864169,22.3237524,114.1666308,180,1161864169_180.jpg
1161864169,22.3237524,114.1666308,270,1161864169_270.jpg
332227469,22.3194107,114.1623842,0,332227469_0.jpg
332227469,22.3194107,114.1623842,90,332227469_90.jpg
332227469,22.3194107,114.1623842,180,332227469_180.jpg
332227469,22.3194107,114.1623842,270,332227469_270.jpg
1151084846,22.3141895,114.1721629,0,1151084846_0.jpg
1151084846,22.3141895,114.1721629,90,1151084846_90.jpg
1151084846,22.3141895,114.1721629,180,1151084846_180.jpg
1151084846,22.3141895,114.1721629,270,1151084846_270.jpg
1151084855,22.3141569,114.1681879,0,1151084855_0.jpg
1151084855,22.3141569,114.1681879,90,1151084855_90.jpg
1151084855,22.3141569,114.1681879,180,1151084855_180.jpg
1151084855,22.3141569,114.1681879,270,1151084855_270.jpg
8664575339,22.3237847,114.1643805,0,8664575339_0.jpg
8664575339,22.3237847,114.1643805,90,8664575339_90.jpg
8664575339,22.3237847,114.1643805,180,8664575339_180.jpg
8664575339,22.3237847,114.1643805,270,8664575339_270.jpg
331258764,22.3228834,114.1646009,0,331258764_0.jpg
331258764,22.3228834,114.1646009,90,331258764_90.jpg
331258764,22.3228834,114.1646009,180,331258764_180.jpg
331258764,22.3228834,114.1646009,270,331258764_270.jpg
1624950002,22.3053975,114.1692486,0,1624950002_0.jpg
1624950002,22.3053975,114.1692486,90,1624950002_90.jpg
1624950002,22.3053975,114.1692486,180,1624950002_180.jpg
1624950002,22.3053975,114.1692486,270,1624950002_270.jpg
5436750002,22.3085652,114.1649605,0,5436750002_0.jpg
5436750002,22.3085652,114.1649605,90,5436750002_90.jpg
5436750002,22.3085652,114.1649605,180,5436750002_180.jpg
5436750002,22.3085652,114.1649605,270,5436750002_270.jpg
278950461,22.3030064,114.1596727,0,278950461_0.jpg
278950461,22.3030064,114.1596727,90,278950461_90.jpg
278950461,22.3030064,114.1596727,180,278950461_180.jpg
278950461,22.3030064,114.1596727,270,278950461_270.jpg
710347237,22.3019543,114.1766198,0,710347237_0.jpg
710347237,22.3019543,114.1766198,90,710347237_90.jpg
710347237,22.3019543,114.1766198,180,710347237_180.jpg
710347237,22.3019543,114.1766198,270,710347237_270.jpg
1649048235,22.2983673,114.177223,0,1649048235_0.jpg
1649048235,22.2983673,114.177223,90,1649048235_90.jpg
1649048235,22.2983673,114.177223,180,1649048235_180.jpg
1649048235,22.2983673,114.177223,270,1649048235_270.jpg
1161863731,22.3239432,114.1683547,0,1161863731_0.jpg
1161863731,22.3239432,114.1683547,90,1161863731_90.jpg
1161863731,22.3239432,114.1683547,180,1161863731_180.jpg
1161863731,22.3239432,114.1683547,270,1161863731_270.jpg
339054415,22.3264889,114.1677437,0,339054415_0.jpg
339054415,22.3264889,114.1677437,90,339054415_90.jpg
339054415,22.3264889,114.1677437,180,339054415_180.jpg
339054415,22.3264889,114.1677437,270,339054415_270.jpg
1185808509,22.3070242,114.1742866,0,1185808509_0.jpg
1185808509,22.3070242,114.1742866,90,1185808509_90.jpg
1185808509,22.3070242,114.1742866,180,1185808509_180.jpg
1185808509,22.3070242,114.1742866,270,1185808509_270.jpg
1649048804,22.3002161,114.1749958,0,1649048804_0.jpg
1649048804,22.3002161,114.1749958,90,1649048804_90.jpg
1649048804,22.3002161,114.1749958,180,1649048804_180.jpg
1649048804,22.3002161,114.1749958,270,1649048804_270.jpg
1640472711,22.3072321,114.1613115,0,1640472711_0.jpg
1640472711,22.3072321,114.1613115,90,1640472711_90.jpg
1640472711,22.3072321,114.1613115,180,1640472711_180.jpg
1640472711,22.3072321,114.1613115,270,1640472711_270.jpg
452735806,22.301638,114.1744316,0,452735806_0.jpg
