filename,vegetation,sky,road,building,sidewalk,wall,fence,pole,traffic light,traffic sign,terrain,person,rider,car,truck,bus,train,motorcycle,bicycle,shadow_ratio,sky_brightness,id,lat,lon,heading,LST
7552991693_270.jpg,0.004716796875,0.38939453125,0.13179931640625,0.47408935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457763671875,206.6549442488263,7552991693,22.3106608,114.1652768,270,34.35498080000002
7552991693_90.jpg,0.0040380859375,0.3643701171875,0.12969970703125,0.50189208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474560546875,185.52311473004696,7552991693,22.3106608,114.1652768,90,34.35498080000002
7553343510_0.jpg,0.00714111328125,0.02460693359375,0.36009521484375,0.60815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501123046875,94.7822549882629,7553343510,22.3062318,114.1636997,0,33.38426312000002
7553343510_180.jpg,0.0070703125,0.145947265625,0.40603759765625,0.4409448242187499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73527587890625,165.9096757629108,7553343510,22.3062318,114.1636997,180,33.38426312000002
7553343510_270.jpg,0.07065673828125,0.1715673828125,0.24193115234375,0.5158447265624999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58917236328125,160.3855633802817,7553343510,22.3062318,114.1636997,270,33.38426312000002
7553343510_90.jpg,0.017958984375,0.002451171875,0.33814697265625,0.6414428710937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79171142578125,68.51603579812206,7553343510,22.3062318,114.1636997,90,33.38426312000002
7559784465_0.jpg,0.0148486328125,0.3019091796875,0.244658203125,0.438583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50857177734375,160.36022593896715,7559784465,22.3062384,114.1651224,0,33.40420157000003
7559784465_180.jpg,0.03177490234375,0.17427001953125,0.33177978515625,0.46217529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229736328125,151.87575557511738,7559784465,22.3062384,114.1651224,180,33.40420157000003
7559784465_270.jpg,0.02985595703125,0.19455322265625,0.2314111328125,0.5441796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59212890625,118.20220070422536,7559784465,22.3062384,114.1651224,270,33.40420157000003
7559784465_90.jpg,0.00482177734375,0.26112548828125,0.30625244140625,0.42780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788134765625,195.0493691314554,7559784465,22.3062384,114.1651224,90,33.40420157000003
759629890_0.jpg,0.08009033203125,0.16808837890625,0.19373291015625,0.5580883789062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46130615234375,150.9137764084507,759629890,22.2980996,114.1756232,0,29.308843940000013
759629890_180.jpg,0.01099609375,0.22513916015625,0.30335205078125,0.4605126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221728515625,199.224970657277,759629890,22.2980996,114.1756232,180,29.308843940000013
759629890_270.jpg,0.01094970703125,0.03576416015625,0.10789794921875,0.84538818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47939208984375,139.20356514084506,759629890,22.2980996,114.1756232,270,29.308843940000013
759629890_90.jpg,0.22885009765625,0.02496826171875,0.19243408203125,0.5537475585937499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106201171875,93.67053257042254,759629890,22.2980996,114.1756232,90,29.308843940000013
759629968_0.jpg,0.04647705078125,0.3282861328125,0.04190185546875,0.5833349609374999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59138916015625,203.01109154929577,759629968,22.2951503,114.1752389,0,28.38654821000003
759629968_180.jpg,0.121015625,0.08798828125,0.127509765625,0.6634863281250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4100732421875,95.6471904342723,759629968,22.2951503,114.1752389,180,28.38654821000003
759629968_270.jpg,0.03023681640625,0.323359375,0.027783203125,0.61862060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225830078125,189.46773767605637,759629968,22.2951503,114.1752389,270,28.38654821000003
759629968_90.jpg,0.04036865234375,0.26648193359375,0.08149658203125,0.61165283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67774169921875,148.66696742957745,759629968,22.2951503,114.1752389,90,28.38654821000003
759630052_0.jpg,0.0714990234375,0.171318359375,0.0960595703125,0.661123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949169921875,113.8534257629108,759630052,22.3005241,114.1761676,0,30.650986460000013
759630052_180.jpg,0.0563134765625,0.17545166015625,0.12271728515625,0.645517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49810302734375,121.2206132629108,759630052,22.3005241,114.1761676,180,30.650986460000013
759630052_270.jpg,0.02876708984375,0.19875,0.04788330078125,0.724599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988232421875,142.07146420187794,759630052,22.3005241,114.1761676,270,30.650986460000013
759630052_90.jpg,0.106923828125,0.17814208984375,0.116064453125,0.5988696289062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896875,147.38986208920187,759630052,22.3005241,114.1761676,90,30.650986460000013
759630064_0.jpg,0.0711865234375,0.2316015625,0.2983056640625,0.39890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69938232421875,182.09081572769952,759630064,22.2954061,114.1752039,0,28.506178910000028
759630064_180.jpg,0.05142578125,0.1485205078125,0.343828125,0.4562255859374999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750048828125,153.04871625586856,759630064,22.2954061,114.1752039,180,28.506178910000028
759630064_270.jpg,0.106279296875,0.24713134765625,0.25724853515625,0.3893408203124999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66510009765625,188.7414025821596,759630064,22.2954061,114.1752039,270,28.506178910000028
759630064_90.jpg,0.0417724609375,0.26313232421875,0.366669921875,0.32842529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64103515625,186.21275674882628,759630064,22.2954061,114.1752039,90,28.506178910000028
759630065_0.jpg,0.0962353515625,0.22508056640625,0.18859130859375,0.4900927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51977783203125,144.3886003521127,759630065,22.2987454,114.1757275,0,29.54981435000003
759630065_180.jpg,0.1238134765625,0.20295166015625,0.0841357421875,0.5890991210937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417119140625,180.99249559859155,759630065,22.2987454,114.1757275,180,29.54981435000003
759630065_270.jpg,0.03852783203125,0.18487548828125,0.11614013671875,0.66045654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48952880859375,135.51381308685447,759630065,22.2987454,114.1757275,270,29.54981435000003
759630065_90.jpg,0.20469482421875,0.1713232421875,0.1245166015625,0.49946533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529892578125,147.74176203051644,759630065,22.2987454,114.1757275,90,29.54981435000003
7598921135_0.jpg,0.05039306640625,0.19112060546875,0.28784912109375,0.47063720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61763427734375,147.1892238849765,7598921135,22.3088829,114.1722357,0,34.107744020000034
7598921135_180.jpg,0.00265869140625,0.160380859375,0.22928466796875,0.60767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63890869140625,171.08719190140846,7598921135,22.3088829,114.1722357,180,34.107744020000034
7598921135_270.jpg,0.0149365234375,0.16103271484375,0.33376220703125,0.4902685546875001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600654296875,157.5286971830986,7598921135,22.3088829,114.1722357,270,34.107744020000034
7598921135_90.jpg,0.04011474609375,0.1149609375,0.142451171875,0.70247314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52822998046875,142.87158157276994,7598921135,22.3088829,114.1722357,90,34.107744020000034
7598921136_0.jpg,0.0350732421875,0.2910986328125,0.312734375,0.36109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59512451171875,171.32496332159624,7598921136,22.3089751,114.172229,0,34.107744020000034
7598921136_180.jpg,0.00844970703125,0.2130810546875,0.2311767578125,0.54729248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62650634765625,160.3308905516432,7598921136,22.3089751,114.172229,180,34.107744020000034
7598921136_270.jpg,0.0502685546875,0.15570556640625,0.2251123046875,0.56891357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988671875,143.91022593896713,7598921136,22.3089751,114.172229,270,34.107744020000034
7598921136_90.jpg,0.036572265625,0.2196337890625,0.10934814453125,0.63444580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45904541015625,181.13937059859157,7598921136,22.3089751,114.172229,90,34.107744020000034
8013614910_0.jpg,0.0034130859375,0.04030517578125,0.12056884765625,0.835712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78631103515625,106.92923268779344,8013614910,22.3060436,114.1640683,0,33.08803472000002
8013614910_180.jpg,0.00302490234375,0.080107421875,0.13274169921875,0.7841259765624999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645185546875,133.7842723004695,8013614910,22.3060436,114.1640683,180,33.08803472000002
8013614910_270.jpg,0.0022607421875,0.00053955078125,0.16171630859375,0.8354833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64257568359375,78.79321449530516,8013614910,22.3060436,114.1640683,270,33.08803472000002
8013614910_90.jpg,0.0036474609375,0.13216552734375,0.13849609375,0.72569091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64233642578125,143.0140478286385,8013614910,22.3060436,114.1640683,90,33.08803472000002
8013614911_0.jpg,0.0079345703125,0.03254638671875,0.08385986328125,0.8756591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777373046875,98.27530809859157,8013614911,22.3060066,114.1637106,0,32.90744933000001
8013614911_180.jpg,0.0065380859375,0.04679931640625,0.1114892578125,0.83517333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60085693359375,136.2038292253521,8013614911,22.3060066,114.1637106,180,32.90744933000001
8013614911_270.jpg,0.0021435546875,0.11611083984375,0.01287841796875,0.8688671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682294921875,152.42691461267606,8013614911,22.3060066,114.1637106,270,32.90744933000001
8013614911_90.jpg,0.0029833984375,0.00438232421875,0.04346923828125,0.9491650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583740234375,119.853213028169,8013614911,22.3060066,114.1637106,90,32.90744933000001
804107233_0.jpg,0.0954443359375,0.3027001953125,0.3559375,0.2459179687499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160595703125,190.04490170187796,804107233,22.3197792,114.1722279,0,30.03289451000001
804107233_180.jpg,0.0275244140625,0.06608642578125,0.36739013671875,0.5389990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679150390625,124.86069542253522,804107233,22.3197792,114.1722279,180,30.03289451000001
804107233_270.jpg,0.01945068359375,0.18726806640625,0.4137939453125,0.3794873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63628662109375,169.80105633802816,804107233,22.3197792,114.1722279,270,30.03289451000001
